content,timestamp,platform,stock_name,delta_seconds,weight,label,fear_score,greed_score,neutral_score,reason
쬴딱 망했네,2024-09-13 03:28:48+00:00,toss,삼성전자,16465043.0,1.7279494278981912e-83,,0.8,0.0,0.2,비관적인 어조와 함께 주식의 실패를 나타내는 표현으로 공포 감정이 강하게 드러남. 하지만 구체적인 감정 표현이 많지 않아 약간의 중립적 해석 여지를 남김.
더 떨어져라,2024-10-02 00:09:49+00:00,toss,삼성전자,14835382.0,2.686050205212882e-75,,0.0,0.9,0.1,"주식이 더 떨어지길 바라는 말에서 과도한 기대감과 탐욕이 느껴지며, 중립적인 요소는 거의 없음"
120일지지 뚫어도 이지경,2023-11-21 06:02:39+00:00,toss,삼성전자,42116612.0,1.988245671277331e-212,,0.7,0.0,0.3,"비관적인 어조와 상황에 대한 불만 표현이 포함되어 있으나, 구체적인 감정 표현이나 비속어 사용은 없어서 공포 점수를 높게, 중립 점수를 낮게 부여함."
20일선 돌파 힘들어보이네,2024-11-01 00:32:46+00:00,toss,삼성전자,12242005.0,2.91655486931338e-62,,0.2,0.0,0.8,"분석적 관점에서 시장의 움직임에 대한 의견을 제시하고 있으나, 명확한 감정 표현이 없으므로 중립에 가깝다. 다만, '힘들어보인다'는 표현에서 약간의 부정적 기대감이 느껴져 소량의 공포 점수를 부여함."
"이런 외인 오늘도 파네 
몇일 연속임 대체",2024-10-24 00:53:33+00:00,toss,삼성전자,12931958.0,9.926186070837184e-66,,0.2,0.0,0.8,"비관적인 어조로 외인의 연속적인 매도 행위에 대한 불만을 표현하고 있으나, 강한 감정 표현이나 공포의 주요 키워드 사용은 없어 중립에 가까운 반응으로 판단"
"내가 이럴줄 알고 6분의1은 덜었음
다팔고 싶다고 나도 근데 팔면 오를거 같은데
어떡해",2025-03-18 04:35:49+00:00,toss,삼성전자,390622.0,0.0108771832562331,,0.6,0.2,0.2,"불안과 판매 욕구가 강하게 표현되었으나, 판매 후 상승할 것 같은 두려움과 고민이 드러남"
국장 탈출은 지능순,2024-11-12 07:15:33+00:00,toss,삼성전자,11267438.0,2.309863111353727e-57,,0.0,0.0,1.0,감정 표현이나 투자에 대한 명확한 태도가 드러나지 않음
,2024-06-04 23:57:54+00:00,toss,삼성전자,25117697.0,5.552349447720352e-127,,0.0,0.0,1.0,"입력된 문장이 'nan'으로, 유효한 감정 분석 대상이 아님"
"역시
줄때 먹고 빠져야하거늘
또 똑같은실수를 반복하눈 나는 빠뽀",2025-02-28 01:04:22+00:00,toss,삼성전자,1958509.0,1.4303550343128099e-10,,0.8,0.0,0.2,"후회와 반복된 실수에 대한 언급이 강한 공포 감정을 나타내며, 탐욕이나 중립적인 요소는 거의 없음"
이게 바로 털기의 기술,2025-02-12 07:24:25+00:00,toss,삼성전자,3318106.0,2.0958138516290138e-17,,0.0,0.0,1.0,"감정이 명확하게 드러나지 않고, 특정한 감정을 직접적으로 표현하지 않음"
미장 이랑 전세계 증시 떨어지면 누구보다 잘 반영되어 개떡락하고  오르면 쮜끔만 오름  결국 단타승,2024-08-26 01:55:20+00:00,toss,삼성전자,18025851.0,2.466274568611976e-91,,0.7,0.1,0.2,"문장에서 비관적인 어조와 '개떡락'이라는 부정적 표현을 사용하여 공포를 표현하고 있으나, '단타승'이라는 표현을 통해 어느 정도의 기회를 인식하고 있음. 중립적인 관점도 일부 포함되어 있으나, 공포의 감정이 우세함."
요즘주식시장보면장난하는것같다,2025-01-14 01:00:42+00:00,toss,삼성전자,5846729.0,4.084005523539871e-30,,0.8,0.0,0.2,장난질 언급으로 공포 비중이 높음
"자 드가자

누가 죽나 보자 드가자",2024-11-14 08:00:27+00:00,toss,삼성전자,11091944.0,1.7608272485115432e-56,,0.1,0.8,0.1,공격적 매수 심리와 흥분을 나타내는 표현으로 탐욕 비중이 높음
82층 30주샀다가 85층에서 하하호호하다가 지반침하당했누,2024-04-19 02:51:08+00:00,toss,삼성전자,29168103.0,2.425951813764004e-147,,0.8,0.1,0.1,지반침하라는 표현으로 큰 손실을 암시하여 공포 비중이 높음
"와 이제 진짜 사고 싶따 
3일연속 상승하면 사본당",2024-09-30 12:07:44+00:00,toss,삼성전자,14965107.0,5.984723404188715e-76,,0.0,0.6,0.4,"흥분과 기대감 표현으로 탐욕 비중이 높으나, 조건부 매수 의사 표현으로 중립적 요소도 포함"
낼,2025-03-18 06:26:13+00:00,toss,삼성전자,383998.0,0.011743900303419,,0.0,0.0,1.0,단어만으로는 감정을 판단하기 어려워 중립으로 분류
길게 보면 무조건 오르는데 조만간 다시 좀 떨어질듯 기사나 행보 보니까,2024-11-18 00:13:20+00:00,toss,삼성전자,10774371.0,6.950489294027601e-55,,0.3,0.3,0.4,"장기적 상승에 대한 기대와 단기적 하락 예상이 혼재되어 있으며, 정보 탐색 및 예측 언급으로 중립 비중이 높음"
너 또 기영이 머리 만드니,2025-02-19 01:17:04+00:00,toss,삼성전자,2735347.0,1.7808352674570165e-14,,0.0,0.0,1.0,감정 표현이나 주식 시장과 관련된 내용이 없음
"삼성전자 사야되나
55600원 10주 사는데
10주를 더사야되나 고민스럽네",2024-11-13 05:32:18+00:00,toss,삼성전자,11187233.0,5.84441716455396e-57,,0.0,0.0,1.0,구체적인 감정 표현 없이 구매에 대한 고민을 나타내므로 중립 비중이 높음
하루에 5퍼센트 상승이라,2025-03-17 04:35:55+00:00,toss,삼성전자,477016.0,0.004001769988867,,0.0,0.8,0.2,"상승 언급으로 탐욕 비중이 높으나, 단순 정보 전달의 성격도 있음"
응 이제 팔꺼야,2023-05-29 03:57:36+00:00,toss,삼성전자,57330515.0,6.682315508300896e-289,,0.7,0.0,0.3,"판매 결정 언급으로 공포 비중이 높으나, 명확한 부정 감정 표현은 없어 중립적 요소도 일부 포함"
모두가 경영권 프리미엄의 부당함을 깨닫는 순간 3만전자,2024-10-07 01:58:26+00:00,toss,삼성전자,14396865.0,4.298773906947924e-73,,0.1,0.7,0.2,기대감과 자신감이 높은 표현으로 탐욕 비중이 높음
오늘 장 열렸을때 팔아야할까요,2024-12-03 16:25:05+00:00,toss,삼성전자,9420066.0,4.4617577246056204e-48,,0.1,0.1,0.8,질문 형태로 정보나 의견을 구하는 중립적 태도
하간보고있네8자 8자,2024-03-26 07:03:30+00:00,toss,삼성전자,31226561.0,1.0912561975546828e-157,,0.0,0.0,1.0,문장의 의미가 불분명하여 중립으로 판단
곡소리 나오면 슬슬 준비 운동 하면 되나요,2024-10-24 06:48:32+00:00,toss,삼성전자,12910659.0,1.2701149821545814e-65,,0.2,0.1,0.7,준비 운동 언급으로 관망 태도가 뚜렷함
하닉보다 못하진않음 하닉 떨군만큼 똑같거나 더 떨굴듯 7만가면 풀매수닷,2024-07-19 03:11:47+00:00,toss,삼성전자,21304464.0,8.164092694295564e-108,,0.2,0.7,0.1,"풀매수 언급으로 탐욕 비중이 높으나, 떨굴듯이라는 표현으로 약간의 공포도 포함"
"2024년이 벌써 한 달이 훌쩍 지나갔고 설 연휴가 지나가면 벌써 2월 중순입니다

오늘은 2월 9일 금요일 설 연휴 첫 날로 12일 설날 대체휴일까지 나흘간의 휴일과 증시 휴장이 이어집니다

2024년 증시 휴장일은 어떤 날이 있는지 알아보도록 하겠습니다

1월

1월 1일 월요일신정
휴장일 1일 22거래일

2월

2월 9일 금요일설날 연휴
2월 12일 월요일설날 대체휴일
휴장일 2일 19거래일

3월

3월 1일 금요일31절
휴장일 1일 20거래일

4월

4월 10일 수요일총선
휴장일 1일 21거래일

5월

5월 6일 월요일어린이날 대체휴일
5월 15일 수요일석가탄신일
휴장일 2일 21거래일

6월

6월 6일 목요일현충일
휴장일 1일 19거래일

7월

없음
휴장일 0일 23거래일

8월

8월 15일 목요일광복절
휴장일 1일 21거래일

9월

9월 16일 월요일추석 연휴
9월 17일 화요일추석 당일
9월 18일 수요일추석 연휴
휴장일 3일 18거래일

10월

10월 3일 목요일개천절
10월 9일 수요일한글날
휴장일 2일 21거래일

11월

없음
휴장일 0일 21거래일

12월

12월 25일 수요일성탄절
12월 31일 화요일증시 폐장일
휴장일 2일 20거래일

참고로 공휴일이 토일요일이나 다른 공휴일과 겹치는 경우 대체공휴일을 지정하는데 2021년 8월 15일부터 신정1월 1일 부처님오신날석가탄신일 현충일 성탄절을 제외한 모든 공휴일로 확대 적용되었습니다

더욱 자세한 내용은 아래 사진을 참고하시길 바라고 증시 휴장일 jpg 다운로드는 아래 글에서 가능합니다

새해 복 많이 받으시고 즐거운 설 연휴 보내세요

httpskakao77tistorycom711",2024-02-09 03:09:07+00:00,toss,삼성전자,35215024.0,9.765446195651867e-178,,0.0,0.0,1.0,정보 전달과 공휴일 관련 내용으로 중립적인 내용이 대부분임
목디스크 심해지는거 같아요,2024-05-03 00:17:52+00:00,toss,삼성전자,27967699.0,2.622893780797271e-141,,0.0,0.0,1.0,주식과 관련 없는 내용으로 중립 비중이 높음
,2025-03-20 02:04:14+00:00,toss,삼성전자,226917.0,0.0723417279187947,,0.0,0.0,1.0,"문장이 'nan'으로, 분석할 수 있는 내용이 없음"
고생하셨습니다 월요일 돈 긁을 준비하세요,2024-12-14 08:09:59+00:00,toss,삼성전자,8499372.0,1.894202465914725e-43,,0.1,0.8,0.1,긍정적 기대감과 흥분을 나타내는 표현으로 탐욕 비중이 높음
삼전은  구매하면 않될듯,2024-02-23 03:23:27+00:00,toss,삼성전자,34004564.0,1.1861447112808685e-171,,0.2,0.0,0.8,"부정적인 결정을 내리긴 했지만, 강한 부정 감정이나 탐욕의 표현이 없어 중립 비중이 높음"
일단 익절,2024-04-09 03:53:20+00:00,toss,삼성전자,30028371.0,1.1499963452459864e-151,,0.0,0.8,0.2,"익절(이익 실현)은 탐욕의 감정을 반영하며, 결정적 행동이지만 중립적 요소도 포함"
이딴걸 왜사는거임,2024-11-11 00:05:01+00:00,toss,삼성전자,11379670.0,6.301526307813738e-58,,0.8,0.0,0.2,비속어 사용과 부정적인 언급으로 공포 비중이 높음
이제 시작입니다,2025-03-20 03:56:02+00:00,toss,삼성전자,220209.0,0.0781820437175482,,0.0,0.8,0.2,기대감과 자신감을 나타내는 표현으로 탐욕 비중이 높음
음 지금 들어갈 타이밍인가,2025-01-20 00:32:33+00:00,toss,삼성전자,5330018.0,1.6157097966496276e-27,,0.0,0.0,1.0,질문 형태로 감정이 뚜렷하지 않고 관망하는 태도를 보임
못해도 5500가진 떨어질것같은데,2024-10-23 14:48:12+00:00,toss,삼성전자,12968279.0,6.519478436570186e-66,,0.6,0.1,0.3,"떨어질 것 같다는 예상으로 공포 비중이 높으나, 구체적인 가격 목표 제시로 중립적 요소도 포함"
아진짜윤탄핵,2024-12-10 01:18:56+00:00,toss,삼성전자,8869635.0,2.6078253759076362e-45,,0.0,0.0,1.0,감정을 명확하게 표현하지 않은 문장
신기허다 신기해,2024-11-19 03:32:10+00:00,toss,삼성전자,10676041.0,2.1690855426695103e-54,,0.0,0.0,1.0,감정 표현 없이 단순한 반복 표현으로 중립 비중이 높음
애플vs삼성전자,2024-12-11 04:52:26+00:00,toss,삼성전자,8770425.0,8.221729378518043e-45,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 질문이나 정보 전달의 성격"
국장 재미없네요 너무 레버리지에서 놀았,2024-08-14 06:17:35+00:00,toss,삼성전자,19046916.0,1.8180277519935322e-96,,0.6,0.1,0.3,"레버리지에서의 놀이 언급으로 부정적 시각이 드러나며, 재미없다는 표현으로 공포 비중이 높으나, 구체적인 손실 언급이 없어 중립적 요소도 일부 포함"
12주만 일단 보내고 떨어지면 더 사야징,2024-09-24 07:30:35+00:00,toss,삼성전자,15500136.0,1.2237440237712237e-78,,0.2,0.6,0.2,떨어지면 더 사겠다는 탐욕적 기대감 표현
"역사가 증명을 해준다니까 
나스닥에 눌러 앉으세여",2025-01-17 04:31:09+00:00,toss,삼성전자,5574902.0,9.493800371708547e-29,,0.1,0.6,0.3,"기대감과 자신감의 표현으로 탐욕 비중이 높으나, 역사적 사실 언급으로 중립적 요소도 일부 포함"
육만이 저가라고 생각날 때까지,2025-03-20 03:33:07+00:00,toss,삼성전자,221584.0,0.076947675303869,,0.1,0.6,0.3,"저가 매수 기대감으로 탐욕 비중이 높으나, 결정적인 감정 표현이 없어 중립도 일부 포함"
대 삼 성,2024-06-27 03:44:05+00:00,toss,삼성전자,23203326.0,2.329006988203519e-117,,0.0,0.0,1.0,"명확한 감정 표현이 없고, 정보 전달의 성격이 강함"
"이거 나한테 넘긴 넘
죽이러 가끄얌",2024-12-16 06:09:13+00:00,toss,삼성전자,8333818.0,1.2870426329467173e-42,,0.8,0.0,0.2,비속어 사용과 함께 분노의 감정 표현으로 공포 비중이 높음
"개인하고 기관만 팔았네요
하락안하고 그대로 인거에 감사",2025-03-18 06:46:34+00:00,toss,삼성전자,382777.0,0.0119110426918581,,0.2,0.1,0.7,"하락을 우려하는 부정적 언급이 있으나, 상황을 감사하게 받아들이는 중립적 태도가 더 두드러짐"
"삼성전자A005930 들어가고싶은데 아직이겠죠
완전 주린이라가볍게 몆주만 하고싶은데",2023-06-20 02:53:10+00:00,toss,삼성전자,55433581.0,2.2907247681928927e-279,,0.1,0.2,0.7,투자를 고민하며 조심스러운 태도로 중립적 비중이 높음
"삼전아님 금액도 메리트있고

개잡주살빠에 삼전사라",2024-12-13 04:27:26+00:00,toss,삼성전자,8599125.0,5.970522052228629e-44,,0.2,0.6,0.2,"삼전 구매를 긍정적으로 평가하며, 탐욕의 비중이 높음"
영 차 영 차,2024-03-26 06:32:26+00:00,toss,삼성전자,31228425.0,1.0679654965323536e-157,,0.0,0.0,1.0,감정이 뚜렷하지 않은 중립적 표현
"올리는속도 7년 
내리는 속도 3개월",2024-11-13 00:11:13+00:00,toss,삼성전자,11206498.0,4.676324030381245e-57,,0.8,0.0,0.2,속도 비교를 통한 하락에 대한 우려로 공포 비중이 높음
쳐다만봐도 속터진다,2024-05-22 04:25:15+00:00,toss,삼성전자,26311256.0,5.558851055877124e-133,,0.8,0.0,0.2,부정적 감정 표현으로 공포 비중이 높음
"삼성전자를 머라하려면 최소한 폰을 갤럭시로 바꾸고 해라
그렇지않겠는가",2024-09-25 07:17:30+00:00,toss,삼성전자,15414521.0,3.296394789246535e-78,,0.0,0.0,1.0,감정 표현 없이 의견 제시
오 급등한다,2024-12-20 05:36:07+00:00,toss,삼성전자,7990204.0,6.86733319598337e-41,,0.0,1.0,0.0,급등 언급으로 탐욕 비중이 높음
"삼성이 우량주고 대장주이자 최고의 국민주입니다
하지만 우량주라고 무턱대고 사면 안됩니다
아직까지 상승여력은 충분하지만
지지부진한 흐름은 어쩔수 없습니다
 지금은 보유자의 영역이지 신규진입은 비추합니다
공부를 위해 한주정도 담아 보시는건
추천드립니다",2023-07-13 07:03:24+00:00,toss,삼성전자,53431367.0,2.655918320616157e-269,,0.2,0.1,0.7,"주로 중립적인 분석과 조언으로 구성되어 있으며, 부정적인 언급이 일부 포함되어 있지만 탐욕적인 표현은 적음"
어휴 지금 물린지 몇 달째,2024-11-07 00:10:20+00:00,toss,삼성전자,11724951.0,1.158434005459108e-59,,0.8,0.0,0.2,"손실 언급으로 공포 비중이 높으며, 상황에 대한 고민이나 체념의 뉘앙스 포함"
지금의 저점 입니다,2025-02-28 03:16:23+00:00,toss,삼성전자,1950588.0,1.5676864439185878e-10,,0.1,0.7,0.2,"저점이라는 표현으로 탐욕 비중이 높으나, 결정적인 표현이 없어 중립도 일부 포함"
대 일 류,2024-10-11 04:01:37+00:00,toss,삼성전자,14043874.0,2.556664909989861e-71,,0.0,0.0,1.0,감정이 뚜렷하지 않은 내용
4만,2024-11-14 07:52:10+00:00,toss,삼성전자,11092441.0,1.7507274921818854e-56,,0.0,0.0,1.0,구체적인 감정이나 상황을 언급하지 않아 중립적
아왜이러나요,2024-10-22 05:54:15+00:00,toss,삼성전자,13086716.0,1.6553223565544006e-66,,0.6,0.0,0.4,불확실성과 불만 표현으로 공포와 중립의 비중이 있음
진입,2024-09-13 00:52:29+00:00,toss,삼성전자,16474422.0,1.5501972221757889e-83,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 단순히 '진입'이라는 행동을 언급함"
자사주 산다고 뻥카 날린거 아녀,2024-11-19 04:50:04+00:00,toss,삼성전자,10671367.0,2.2896589859588234e-54,,0.2,0.1,0.7,"부정적인 단어 사용이 있으나, 주로 정보 전달의 성격이 강함"
